offense_id,rpt_date,occur_date,occur_time,poss_date,poss_time,location,shift,UC2_Literal,neighborhood,lat,long
220050514,1/5/2022,12/21/2021,10:00:00 PM,12/21/2021,10:00:00 PM,"3804 MARTIN LUTHER KING JR DR SW
ATLANTA, GA 30331
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Gordon,33.767415,-84.514436
220050528,1/5/2022,1/5/2022,10:50:00 AM,1/5/2022,11:00:00 AM,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",NULL,LARCENY-NON VEHICLE,Vine City,33.755037,-84.414571
220050548,1/5/2022,1/5/2022,10:59:00 AM,1/5/2022,11:05:00 AM,"3221 PEACHTREE RD NE
ATLANTA, GA 30305
UNITED STATES",NULL,LARCENY-NON VEHICLE,Buckhead Village,33.841276,-84.373073
220050593,1/5/2022,1/5/2022,10:50:00 AM,1/5/2022,11:20:00 AM,"725 PONCE DE LEON AVE NE
ATL, GA 30306
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Poncey-Highland,33.771707,-84.363413
220050630,1/5/2022,12/20/2021,12:00:00 PM,1/5/2022,12:00:00 PM,"3390 STRATFORD RD NE
ATL, GA 30326
UNITED STATES",NULL,LARCENY-FROM VEHICLE,North Buckhead,33.849827,-84.367794
220050643,1/5/2022,1/4/2022,8:00:00 AM,1/5/2022,8:00:00 AM,"2330 MERRILEE LN SE
ATLANTA, GA 30317
UNITED STATES",NULL,LARCENY-NON VEHICLE,East Lake,33.748482,-84.311026
220050649,1/5/2022,1/5/2022,11:30:00 AM,1/5/2022,11:56:00 AM,"68 ADORE CT SE
ATL, GA 30315
UNITED STATES",NULL,BURGLARY,Summerhill,33.734618,-84.385948
220050651,1/5/2022,1/5/2022,10:00:00 AM,1/5/2022,11:30:00 AM,"3110 ARDEN RD NW
ATL, GA 30305
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Argonne Forest,33.8405,-84.401686
220050703,1/5/2022,1/1/2022,5:00:00 PM,1/3/2022,6:00:00 PM,"222 COLONIAL HOMES DR NW
ATLANTA, GA 30309
UNITED STATES",NULL,AUTO THEFT,Colonial Homes,33.813392,-84.395606
220050750,1/5/2022,1/5/2022,12:47:00 PM,1/5/2022,12:55:00 PM,"3787 MARTIN L KING JR DR NW
ATL, GA 30331
UNITED STATES",NULL,AGG ASSAULT,Old Gordon,33.767518,-84.512301
220050760,1/5/2022,1/3/2022,1:00:00 PM,1/5/2022,12:30:00 PM,"390 STOVALL ST SE
ATL, GA 30316
UNITED STATES",NULL,AUTO THEFT,Ormewood Park,33.743665,-84.354101
220050787,1/5/2022,1/5/2022,1:00:00 PM,1/5/2022,1:20:00 PM,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",NULL,LARCENY-NON VEHICLE,Vine City,33.755037,-84.414571
220050814,1/5/2022,1/5/2022,9:30:00 AM,1/5/2022,12:30:00 PM,"1430 WESLEY WALK NW
ATL, GA 30327
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Margaret Mitchell,33.836841,-84.43175
220050865,1/5/2022,1/5/2022,1:50:00 PM,1/5/2022,3:37:00 PM,"363 ARGUS CIR NW
ATL, GA 30331
UNITED STATES",NULL,AUTO THEFT,Adamsville,33.764834,-84.503533
220050872,1/5/2022,1/5/2022,11:45:00 AM,1/5/2022,1:50:00 PM,"1950 HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Wildwood (NPU-C),33.808757,-84.413844
220050918,1/5/2022,1/5/2022,2:22:00 PM,1/5/2022,7:45:00 PM,"100 LAKEWOOD WAY SW
ATLANTA, GA 30315
UNITED STATES",NULL,AGG ASSAULT,Lakewood Heights,33.699212,-84.392939
220050953,1/5/2022,1/5/2022,12:50:00 PM,1/5/2022,12:55:00 PM,"2265 PERRY BLVD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-NON VEHICLE,Scotts Crossing,33.806004,-84.464133
220050964,1/5/2022,1/5/2022,5:45:00 AM,1/5/2022,6:04:00 AM,"825 HIGHLAND LN NE
ATL, GA 30306
UNITED STATES",NULL,LARCENY-NON VEHICLE,Virginia Highland,33.774342,-84.359971
220050971,1/5/2022,1/5/2022,2:35:00 PM,1/5/2022,2:50:00 PM,"720 LILLIAN AVE SW
ATL, GA 30310
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Adair Park,33.731042,-84.411329
220050994,1/5/2022,1/5/2022,3:05:00 PM,1/5/2022,3:59:00 PM,"726 GRANT TER SE
ATL, GA 30315
UNITED STATES",NULL,AGG ASSAULT,Grant Park,33.734763,-84.379667
220051010,1/5/2022,1/5/2022,3:12:00 PM,1/5/2022,9:54:00 PM,"343 MORGAN PL SE
ADK, GA 30317
UNITED STATES",NULL,LARCENY-FROM VEHICLE,East Lake,33.743026,-84.29164
220051039,1/5/2022,1/5/2022,3:13:00 PM,1/5/2022,5:18:00 PM,"1145 RALPH D ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,West End,33.739069,-84.425517
220051065,1/5/2022,11/1/2021,7:00:00 AM,1/5/2022,12:30:00 PM,"465 MEMORIAL DR SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-NON VEHICLE,Grant Park,33.746512,-84.372206
220051124,1/6/2022,9/1/2021,12:00:00 PM,11/6/2021,12:00:00 PM,"1110 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",NULL,LARCENY-NON VEHICLE,Virginia Highland,33.785073,-84.35521
220051145,1/5/2022,1/5/2022,12:47:00 PM,1/5/2022,12:53:00 PM,"1040 HUFF RD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Blandtown,33.788682,-84.42207
220051233,1/5/2022,1/5/2022,4:51:00 PM,1/5/2022,6:38:00 PM,"101 GLENN ST SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Summerhill,33.737706,-84.384416
220051271,1/5/2022,1/5/2022,8:00:00 AM,1/5/2022,8:20:00 AM,"801 W PACES FERRY RD NW
ATL, GA 30327
UNITED STATES",NULL,LARCENY-NON VEHICLE,Kingswood,33.850427,-84.413198
220051273,1/5/2022,1/3/2022,10:17:00 PM,1/5/2022,8:00:00 PM,"810 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,West End,33.738054,-84.414362
220051275,1/5/2022,1/2/2022,6:00:00 PM,1/2/2022,6:30:00 PM,"1131 W PEACHTREE ST NE
ATLANTA, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.785807,-84.38774
220051291,1/5/2022,1/5/2022,5:17:00 PM,1/5/2022,5:30:00 PM,"703 MCGILL PARK AVE NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.761818,-84.377071
220051320,1/5/2022,1/5/2022,5:36:00 PM,1/5/2022,7:09:00 PM,"3787 MARTIN L KING JR DR NW
ATL, GA 30331
UNITED STATES",NULL,AGG ASSAULT,Old Gordon,33.767518,-84.512301
220051344,1/5/2022,1/5/2022,5:30:00 PM,1/5/2022,6:48:00 PM,"3660 MARTIN L KING JR DR SW
ATL, GA 30331
UNITED STATES",NULL,AUTO THEFT,Adamsville,33.762165,-84.508651
220051393,1/5/2022,1/5/2022,4:00:00 PM,1/5/2022,6:13:00 PM,"72 MILTON AVE SE
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,Peoplestown,33.724687,-84.385928
220051401,1/5/2022,1/5/2022,6:00:00 PM,1/5/2022,6:20:00 PM,"1174 EUCLID AVE NE
ATL, GA 30307
UNITED STATES",NULL,AGG ASSAULT,Inman Park,33.765534,-84.349344
220051418,1/5/2022,1/5/2022,6:00:00 PM,1/5/2022,6:30:00 PM,"178 MOURY AVE SW
ATL, GA 30315
UNITED STATES",NULL,LARCENY-NON VEHICLE,The Villages at Carver,33.712986,-84.3913
220051431,1/5/2022,1/5/2022,6:00:00 PM,1/5/2022,6:00:00 PM,"3639 PEACHTREE RD NE
ATLANTA, GA 30319
UNITED STATES",NULL,AUTO THEFT,Ridgedale Park,33.853752,-84.35776
220051443,1/5/2022,1/4/2022,11:00:00 PM,1/4/2022,12:00:00 AM,"22 14TH ST NW
ATL, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.786447,-84.38839
220051449,1/5/2022,1/5/2022,3:00:00 PM,1/5/2022,3:30:00 PM,"200 EDGEWOOD AVE NE
ATL, GA 30303
UNITED STATES",NULL,LARCENY-NON VEHICLE,Downtown,33.754788,-84.381019
220051469,1/5/2022,1/5/2022,7:15:00 PM,1/5/2022,10:15:00 PM,"1050 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",NULL,ROBBERY,Virginia Highland,33.774256,-84.353094
220051477,1/6/2022,1/1/2022,9:00:00 PM,1/2/2022,12:00:00 PM,"468 MCAFEE ST NW
ATL, GA 30305
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.765964,-84.394688
220051516,1/5/2022,1/5/2022,7:22:00 PM,1/5/2022,7:52:00 PM,"311 OAK DR SE
ATL, GA 30354
UNITED STATES",NULL,AUTO THEFT,Glenrose Heights,33.668154,-84.383354
220051551,1/5/2022,1/5/2022,8:21:00 PM,1/5/2022,10:14:00 PM,"2160 MONROE DR NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-NON VEHICLE,Piedmont Heights,33.810976,-84.370031
220051572,1/5/2022,12/30/2021,8:00:00 PM,1/5/2022,9:35:00 PM,"901 BOLTON RD NW
ATL, GA 30331
UNITED STATES",NULL,AUTO THEFT,Bankhead/Bolton,33.779209,-84.497788
220051588,1/5/2022,1/5/2022,8:30:00 PM,1/5/2022,9:10:00 PM,"379 PINE ST NE
ATL, GA 30308
UNITED STATES",NULL,ROBBERY,Old Fourth Ward,33.767441,-84.375052
220051607,1/5/2022,1/5/2022,9:21:00 PM,1/5/2022,11:21:00 PM,"244 NORTH AVE NW
ATL, GA 30313
UNITED STATES",NULL,AGG ASSAULT,Downtown,33.771024,-84.395228
220051621,1/6/2022,1/5/2022,7:30:00 PM,1/5/2022,9:30:00 PM,"3101 PIEDMONT RD NE
ATL, GA 30305
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Peachtree Park,33.840756,-84.36978
220051622,1/5/2022,1/5/2022,6:20:00 PM,1/5/2022,11:08:00 PM,"1294 DONNELLY AVE SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,West End,33.734531,-84.430031
220051626,1/6/2022,1/5/2022,8:00:00 PM,1/5/2022,9:30:00 PM,"180 WALKER ST SW
ATL, GA 30313
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Castleberry Hill,33.749615,-84.401313
220051642,2/15/2022,1/5/2022,10:02:00 PM,2/15/2022,7:06:00 PM,"232 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",NULL,AUTO THEFT,Downtown,33.748519,-84.396363
220051715,1/6/2022,1/5/2022,10:58:00 PM,1/5/2022,11:10:00 PM,"288 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30312
UNITED STATES",NULL,BURGLARY,Mechanicsville,33.736592,-84.397432
220051738,1/6/2022,1/5/2022,11:31:00 PM,1/6/2022,12:16:00 AM,"2420 BUTNER RD SW
ATLANTA, GA 30331
UNITED STATES",NULL,AUTO THEFT,NA,33.688792,-84.5267
220060122,1/6/2022,1/6/2022,1:00:00 AM,1/6/2022,1:30:00 AM,"1545 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",NULL,AUTO THEFT,Loring Heights,33.797203,-84.407761
220060262,1/6/2022,1/6/2022,3:45:00 AM,1/6/2022,4:30:00 AM,"400 CENTRAL PARK PL NE
ATL, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.765408,-84.37901
220060275,1/6/2022,1/6/2022,4:39:00 AM,1/6/2022,6:11:00 AM,"1451 MECASLIN ST NW
ATLANTA, GA 30309
UNITED STATES",NULL,LARCENY-NON VEHICLE,Loring Heights,33.794585,-84.39949
220060311,1/6/2022,1/5/2022,6:30:00 PM,1/6/2022,5:00:00 AM,"296 ALASKA AVE NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.762448,-84.362994
220060319,1/6/2022,1/5/2022,8:30:00 PM,1/6/2022,6:10:00 AM,"965 CUNNINGHAM PL SW
ATL, GA 30310
UNITED STATES",NULL,AUTO THEFT,Harris Chiles,33.743364,-84.419655
220060333,1/6/2022,1/6/2022,6:00:00 AM,1/6/2022,8:36:00 AM,"942 HANK AARON DR SE
ATLANTA, GA 30315
UNITED STATES",NULL,AGG ASSAULT,Peoplestown,33.729023,-84.386487
220060364,1/6/2022,1/6/2022,7:10:00 AM,1/6/2022,7:15:00 AM,"425 PEACHTREE HILLS AVE NE
ATLANTA, GA 30305
UNITED STATES",NULL,ROBBERY,Peachtree Hills,33.818091,-84.373268
220060384,1/6/2022,1/5/2022,10:45:00 AM,1/6/2022,7:45:00 AM,"701 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",NULL,AUTO THEFT,Poncey-Highland,33.773436,-84.352394
220060403,1/6/2022,1/6/2022,7:00:00 AM,1/6/2022,7:30:00 AM,"807 RALPH D ABERNATHY BLVD SW
ATL, GA 30310
UNITED STATES",NULL,AUTO THEFT,West End,33.738354,-84.414378
220060404,1/6/2022,1/5/2022,10:00:00 PM,1/6/2022,8:00:00 AM,"1925 MONROE DR NE
ATL, GA 30324
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Piedmont Heights,33.808041,-84.374117
220060427,1/6/2022,1/5/2022,5:45:00 PM,1/6/2022,7:00:00 AM,"659 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.7727,-84.3843
220060432,1/6/2022,1/6/2022,1:30:00 AM,1/6/2022,1:30:00 AM,"72 ROGERS ST NE
ATLANTA, GA 30317
UNITED STATES",NULL,BURGLARY,Kirkwood,33.755582,-84.329366
220060447,1/6/2022,1/6/2022,2:00:00 AM,1/6/2022,7:00:00 AM,"1781 FLAGLER AVE NE
ATL, GA 30309
UNITED STATES",NULL,AUTO THEFT,Piedmont Heights,33.803464,-84.374286
220060488,1/6/2022,1/6/2022,2:00:00 AM,1/6/2022,10:03:00 AM,"3381 GREENBRIAR PKWY SW
ATL, GA 30331
UNITED STATES",NULL,AUTO THEFT,NA,33.68412,-84.501411
220060539,1/6/2022,1/6/2022,1:00:00 AM,1/6/2022,9:54:00 AM,"92 PIEDMONT AVE NE
ATL, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.756919,-84.382549
220060540,1/6/2022,1/3/2022,8:00:00 AM,1/5/2022,5:00:00 PM,"41 ROCKMART DR NW
ATLANTA, GA 30314
UNITED STATES",NULL,BURGLARY,Hunter Hills,33.756047,-84.429502
220060541,1/6/2022,1/5/2022,2:00:00 PM,1/5/2022,9:00:00 PM,"2591 ETHERIDGE DR NW
ATLANTA, GA 30318
UNITED STATES",NULL,BURGLARY,Carey Park,33.788956,-84.472883
220060592,1/6/2022,12/28/2021,10:00:00 AM,1/6/2022,10:25:00 AM,"3540 N CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",NULL,BURGLARY,NA,33.670306,-84.506032
220060645,1/6/2022,1/6/2022,10:20:00 AM,1/6/2022,11:51:00 AM,"300 PEACHTREE ST NE
ATL, GA 30308
UNITED STATES",NULL,LARCENY-NON VEHICLE,Downtown,33.762872,-84.387202
220060647,1/6/2022,12/29/2021,10:56:00 AM,1/6/2022,11:28:00 AM,"30 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,Glenrose Heights,33.680809,-84.389808
220060654,1/6/2022,1/5/2022,10:30:00 PM,1/6/2022,12:52:00 PM,"2328 CAMPBELLTON RD SW
ATL, GA 30311
UNITED STATES",NULL,AUTO THEFT,Campbellton Road,33.704148,-84.463753
220060664,1/6/2022,1/6/2022,10:45:00 AM,1/6/2022,11:00:00 AM,"2739 SEABORN RD NW
ATLANTA, GA 30318
UNITED STATES",NULL,AUTO THEFT,Collier Heights,33.775394,-84.477223
220060678,1/7/2022,1/6/2022,11:17:00 AM,1/6/2022,11:17:00 AM,"2611 SPRINGDALE RD SW
ATL, GA 30344
UNITED STATES",NULL,LARCENY-NON VEHICLE,Perkerson,33.683256,-84.415539
220060705,1/6/2022,1/5/2022,11:30:00 PM,1/6/2022,10:30:00 AM,"935 MARIETTA ST NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Marietta Street Artery,33.777953,-84.408486
220060706,1/6/2022,1/6/2022,11:36:00 AM,1/6/2022,11:36:00 AM,"3215 PENNINGTON CIR SW
ATL, GA 30354
UNITED STATES",NULL,BURGLARY,Glenrose Heights,33.667005,-84.392066
220060711,1/6/2022,1/5/2022,9:00:00 PM,1/6/2022,12:43:00 PM,"210 PETERS ST SW
ATL, GA 30313
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Castleberry Hill,33.748623,-84.400207
220060723,1/6/2022,1/6/2022,11:47:00 AM,1/6/2022,12:53:00 PM,"1777 PEACHTREE ST NE
ATL, GA 30309
UNITED STATES",NULL,AUTO THEFT,Brookwood Hills,33.803474,-84.392997
220060724,1/6/2022,1/6/2022,11:40:00 AM,1/6/2022,11:50:00 AM,"1 CHARLESTON AVE SE
ATLANTA, GA 30315
UNITED STATES",NULL,AGG ASSAULT,Lakewood Heights,33.708103,-84.379278
220060731,1/6/2022,12/20/2021,8:00:00 AM,1/3/2022,8:00:00 AM,"850 PROCTOR ST NW
ATL, GA 30314
UNITED STATES",NULL,LARCENY-NON VEHICLE,English Avenue,33.764825,-84.415213
220060753,1/6/2022,1/2/2022,7:00:00 PM,1/6/2022,1:45:00 PM,"3086 MIDDLETON RD NW
ATL, GA 30311
UNITED STATES",NULL,AUTO THEFT,NA,33.752299,-84.490199
220060918,1/6/2022,1/5/2022,3:00:00 PM,1/6/2022,8:00:00 AM,"2788 DEFOORS FERRY RD NW
ATL, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,NA,33.820983,-84.446915
220061010,1/6/2022,1/6/2022,2:00:00 PM,1/6/2022,2:30:00 PM,"1064 GRANT WAY SE
ATLANTA, GA 30315
UNITED STATES",NULL,AUTO THEFT,Peoplestown,33.725152,-84.380335
220061051,1/6/2022,1/6/2022,3:01:00 PM,1/6/2022,4:42:00 PM,"465 MEMORIAL DR SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Grant Park,33.746512,-84.372206
220061108,1/6/2022,1/6/2022,3:31:00 PM,1/6/2022,5:13:00 PM,"BAKERS FERRY RD SW / KENNER DR SW
ATL, GA 30331
UNITED STATES",NULL,AGG ASSAULT,Adamsville,33.7601,-84.508441
220061121,1/6/2022,1/6/2022,2:46:00 PM,1/6/2022,2:55:00 PM,"995 BATTLE CREEK WAY NW
ATL, GA 30327
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Brandon,33.826265,-84.423126
220061135,1/6/2022,1/6/2022,5:26:00 PM,1/6/2022,5:26:00 PM,"1390 WICHITA DR SW
ATL, GA 30311
UNITED STATES",NULL,BURGLARY,Venetian Hills,33.717363,-84.44185
220061155,1/6/2022,1/6/2022,3:21:00 PM,1/6/2022,3:30:00 PM,"1919 METROPOLITAN PKWY SW
ATL, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Sylvan Hills,33.702785,-84.410174
220061332,1/6/2022,1/3/2022,8:00:00 PM,1/6/2022,10:50:00 AM,"144 MORELAND AVE NE
ATL, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Reynoldstown,33.757357,-84.349603
220061414,1/6/2022,1/5/2022,8:15:00 PM,1/6/2022,6:00:00 PM,"880 ARGONNE AVE NE
ATL, GA 30309
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Midtown,33.778712,-84.377861
220061432,1/6/2022,1/6/2022,6:50:00 PM,1/6/2022,7:30:00 PM,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",NULL,LARCENY-NON VEHICLE,Lenox,33.84676,-84.362119
220061439,1/6/2022,1/6/2022,6:00:00 PM,1/6/2022,6:58:00 PM,"670 TRABERT AVE NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Berkeley Park,33.794818,-84.409899
220061474,1/6/2022,1/6/2022,7:53:00 PM,NA,NA,"3012 JONESBORO RD SE
ATL, GA 30354
UNITED STATES",NULL,AUTO THEFT,South River Gardens,33.672248,-84.371562
220061498,1/6/2022,1/6/2022,7:10:00 PM,1/6/2022,7:11:00 PM,"1655 MEMORIAL DR SE
ATLANTA, GA 30317
UNITED STATES",NULL,LARCENY-NON VEHICLE,Kirkwood,33.747197,-84.333791
220061499,1/6/2022,1/5/2022,6:42:00 PM,1/5/2022,7:01:00 PM,"659 PEACHTREE ST NE
ATLANTA, GA 30308
UNITED STATES",NULL,AUTO THEFT,Midtown,33.7727,-84.3843
220061555,1/6/2022,1/6/2022,7:53:00 PM,1/6/2022,8:17:00 PM,"48 12TH ST NE
ATL, GA 30309
UNITED STATES",NULL,AUTO THEFT,Midtown,33.784853,-84.385985
220061573,1/6/2022,1/6/2022,6:40:00 PM,1/6/2022,7:30:00 PM,"904 MEMORIAL DR SE
ATL, GA 30316
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Reynoldstown,33.746703,-84.357913
220061575,1/6/2022,1/6/2022,4:30:00 PM,1/6/2022,6:30:00 PM,"967 DEWEY ST SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-NON VEHICLE,Pittsburgh,33.729179,-84.407536
220061624,1/6/2022,1/6/2022,8:41:00 PM,1/6/2022,9:00:00 PM,"1048 WASHINGTON ST SW
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,Peoplestown,33.726124,-84.390621
220061626,1/6/2022,1/6/2022,8:45:00 PM,1/6/2022,9:20:00 PM,"3660 CAMP CREEK PKWY SW
ATL, GA 30331
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Princeton Lakes,33.654863,-84.507875
220061763,1/7/2022,1/6/2022,4:00:00 PM,1/6/2022,10:30:00 PM,"1402 N HIGHLAND AVE NE
ATLANTA, GA 30306
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.792789,-84.352525
220061835,1/7/2022,1/6/2022,9:20:00 PM,1/6/2022,11:44:00 PM,"360 MARIETTA ST NW
ATL, GA 30313
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.763281,-84.397432
220068079,1/8/2022,1/6/2022,10:25:00 PM,1/6/2022,10:30:00 PM,"6000 S TERMINAL PKWY
COLLEGE PARK, GA 30320
UNITED STATES",NULL,LARCENY-NON VEHICLE,NA,33.640041,-84.443024
220070016,1/7/2022,1/6/2022,11:30:00 PM,1/6/2022,11:55:00 PM,"21 HILLIARD ST NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Sweet Auburn,33.754903,-84.376401
220070089,1/7/2022,1/6/2022,10:51:00 PM,1/7/2022,12:30:00 AM,"192 PEACHTREE CENTER AVE NE
ATLANTA, GA 30303
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Downtown,33.759417,-84.386506
220070134,1/7/2022,1/7/2022,12:00:00 AM,1/7/2022,1:28:00 AM,"109 HOGUE ST NE
ATLANTA, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.757332,-84.370826
220070308,1/7/2022,1/7/2022,3:32:00 AM,NA,NA,"1400 NORTHSIDE DR NW
ATLANTA, GA 30318
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Berkeley Park,33.792894,-84.408209
220070397,1/7/2022,1/7/2022,4:38:00 AM,1/7/2022,5:00:00 AM,"225 LA FRANCE WALK NE
ADK, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Edgewood,33.760012,-84.342805
220070421,1/7/2022,1/6/2022,11:00:00 PM,1/7/2022,6:00:00 AM,"532 CLEVELAND AVE SW
ATL, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Hammond Park,33.680134,-84.406759
220070441,1/7/2022,1/6/2022,7:39:00 AM,1/6/2022,8:30:00 AM,"1394 N HIGHLAND AVE NE
ATL, GA 30306
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Morningside/Lenox Park,33.792617,-84.35285
220070457,1/7/2022,1/7/2022,9:45:00 AM,1/7/2022,10:00:00 AM,"3221 PEACHTREE RD NE
ATLANTA, GA 30305
UNITED STATES",NULL,LARCENY-NON VEHICLE,Buckhead Village,33.841276,-84.373073
220070476,1/7/2022,1/6/2022,8:00:00 PM,1/7/2022,9:00:00 AM,"1258 DEKALB AVE NE
ADK, GA 30307
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Candler Park,33.761849,-84.345721
220070482,1/7/2022,1/6/2022,7:00:00 PM,1/7/2022,6:30:00 AM,"2637 OLD HAPEVILLE RD SW
ATLANTA, GA 30315
UNITED STATES",NULL,LARCENY-NON VEHICLE,Browns Mill Park,33.682195,-84.395636
220070507,1/7/2022,1/6/2022,6:30:00 PM,1/7/2022,8:00:00 AM,"572 EDGEWOOD AVE NE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Old Fourth Ward,33.754872,-84.368508
220070511,1/7/2022,1/4/2022,1:00:00 PM,1/7/2022,2:16:00 PM,"373 LEGACY DR SW
ATLANTA, GA 30310
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Harris Chiles,33.743851,-84.419512
220070514,1/7/2022,1/7/2022,9:37:00 AM,1/7/2022,9:37:00 AM,"232 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",NULL,LARCENY-NON VEHICLE,Downtown,33.748519,-84.396363
220070533,1/7/2022,1/7/2022,1:00:00 AM,1/7/2022,9:59:00 AM,"1099 BOULEVARD SE
ATL, GA 30312
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Chosewood Park,33.724397,-84.368708
220070567,1/7/2022,1/7/2022,12:01:00 AM,1/7/2022,1:30:00 AM,"585 MCWILLIAMS RD SE
ATL, GA 30315
UNITED STATES",NULL,AUTO THEFT,Browns Mill Park,33.688673,-84.36943
220070569,1/7/2022,1/7/2022,1:30:00 AM,1/7/2022,1:40:00 AM,"1805 JONESBORO RD SE
ATLANTA, GA 30315
UNITED STATES",NULL,AUTO THEFT,Lakewood Heights,33.704717,-84.378859
220070604,1/7/2022,1/7/2022,9:29:00 AM,1/7/2022,10:22:00 AM,"501 ENGLEWOOD AVE SE
ATLANTA, GA 30315
UNITED STATES",NULL,LARCENY-FROM VEHICLE,Chosewood Park,33.721889,-84.371316
220070610,1/7/2022,1/7/2022,12:00:00 AM,1/7/2022,10:40:00 AM,"842 PEACHTREE ST NE
ATL, GA 30308
UNITED STATES",NULL,LARCENY-NON VEHICLE,Midtown,33.777564,-84.384819
220070650,1/7/2022,1/6/2022,9:50:00 PM,1/7/2022,10:00:00 AM,"363 HILL ST SE
ATL, GA 30312
UNITED STATES",NULL,BURGLARY,Grant Park,33.744772,-84.379644
220070677,1/7/2022,1/7/2022,10:00:00 AM,1/7/2022,11:00:00 AM,"829 JEFFERSON ST NW
ATLANTA, GA 30318
UNITED STATES",NULL,AUTO THEFT,English Avenue,33.776217,-84.413946
